IED_COUNTER, IED_INTERPOLATED, IED_AF3, IED_F7, IED_F3, IED_FC5, IED_T7, IED_P7, IED_O1, IED_O2, IED_P8, IED_T8, IED_FC6, IED_F4, IED_F8, IED_AF4, IED_RAW_CQ, IED_GYROX, IED_GYROY, IED_MARKER, IED_TIMESTAMP 
25,0,4193.33,4309.23,4190.51,4186.03,4176.79,4180.9,4196.15,4180.77,4185.64,4184.62,4200.77,4173.08,4244.87,4209.49,3274,8183,8170,0,60.8391,
26,0,4190,4308.33,4193.33,4181.79,4179.49,4180.9,4199.23,4181.92,4184.62,4183.08,4200.9,4172.44,4243.33,4207.05,3544,8183,8170,0,60.843,
27,0,4187.56,4307.44,4198.33,4173.85,4182.44,4181.54,4201.67,4182.44,4182.18,4180.51,4204.62,4172.69,4243.33,4206.41,3506,8195,8165,0,60.8468,
28,0,4188.21,4305.38,4200.51,4167.31,4185,4182.82,4203.08,4183.33,4181.28,4180.13,4210.77,4175.13,4244.74,4208.21,3571,8195,8165,0,60.8507,
29,0,4192.05,4302.05,4199.74,4166.92,4186.92,4184.74,4203.46,4185.77,4183.97,4185.38,4217.56,4180,4248.08,4212.56,3274,8198,8146,0,60.8545,
30,0,4197.18,4297.69,4199.62,4172.95,4187.82,4186.41,4203.59,4188.85,4188.85,4195.51,4222.82,4185.64,4252.31,4218.21,3544,8198,8146,0,60.8584,
31,0,4200.64,4293.08,4202.18,4180.51,4186.92,4187.05,4203.97,4189.74,4191.79,4204.62,4224.49,4188.85,4255.13,4222.44,3506,8204,8152,0,60.8622,
32,0,4200.51,4289.1,4204.1,4184.36,4183.59,4186.41,4203.72,4186.54,4189.49,4205.9,4221.15,4187.05,4253.59,4222.69,0,8204,8152,0,60.866,
33,0,4197.44,4285.9,4201.54,4182.95,4178.46,4183.97,4202.56,4180.26,4181.54,4196.79,4214.1,4181.41,4247.44,4218.33,0,8222,8147,0,60.8699,
34,0,4193.72,4282.95,4195.26,4179.1,4172.95,4179.87,4200.38,4173.85,4171.54,4181.54,4206.67,4175.64,4239.74,4211.67,0,8222,8147,0,60.8737,
35,0,4192.18,4279.49,4190.64,4176.79,4168.85,4175.13,4197.82,4170.38,4164.36,4168.72,4202.05,4173.08,4234.23,4206.15,0,8215,8148,0,60.8776,
36,0,4193.21,4275.51,4191.54,4177.69,4167.31,4171.54,4195,4170.9,4163.08,4164.62,4201.54,4173.72,4232.18,4204.1,0,8215,8148,0,60.8814,
37,0,4194.36,4271.15,4195,4179.87,4168.21,4170.38,4192.18,4173.97,4167.18,4168.72,4203.08,4175.13,4231.67,4204.23,0,8215,8151,0,60.8853,
38,0,4191.92,4266.79,4194.62,4179.62,4170.26,4171.15,4189.62,4176.54,4172.44,4174.87,4203.21,4174.1,4229.74,4203.85,0,8215,8151,0,60.8891,
39,0,4184.74,4262.95,4189.1,4175.51,4171.54,4171.92,4187.56,4176.41,4175,4177.05,4200.13,4170,4226.03,4201.54,0,8231,8144,0,60.893,
40,0,4176.15,4259.87,4182.95,4169.36,4171.28,4170.77,4186.15,4172.95,4172.82,4174.1,4195.13,4164.74,4222.31,4198.59,0,8231,8144,0,60.8968,
41,0,4171.15,4257.69,4181.79,4165.13,4169.74,4167.18,4184.49,4167.95,4167.82,4168.97,4191.03,4161.03,4221.03,4196.67,0,8239,8137,0,60.9007,
42,0,4171.54,4255.77,4184.87,4165.13,4167.82,4162.82,4181.79,4164.74,4163.46,4165.51,4190.38,4160.77,4222.95,4196.41,0,8239,8137,0,60.9045,
43,0,4175.13,4253.33,4187.82,4167.82,4166.67,4160.13,4179.23,4165.77,4162.82,4165.9,4193.59,4163.85,4226.67,4197.05,0,8225,8148,0,60.9084,
44,0,4178.33,4250.51,4187.56,4170.13,4166.54,4161.03,4179.1,4170.26,4166.03,4169.49,4199.23,4168.33,4230,4197.95,0,8225,8148,0,60.9122,
45,0,4179.62,4248.21,4186.54,4170.13,4167.31,4165.13,4182.69,4175.64,4170.64,4173.21,4204.49,4172.05,4231.15,4199.23,0,8225,8154,0,60.916,
46,0,4179.87,4247.69,4187.82,4168.33,4168.72,4169.62,4188.59,4179.62,4173.33,4174.74,4206.79,4173.59,4230.51,4200.9,0,8225,8154,0,60.9199,
47,0,4180.26,4248.21,4191.15,4167.18,4170.13,4172.18,4194.1,4182.31,4172.95,4173.85,4205.51,4173.72,4228.85,4202.56,0,8230,8156,0,60.9237,
48,0,4180.51,4247.82,4192.69,4167.69,4171.28,4172.31,4196.79,4184.74,4171.41,4172.56,4202.31,4173.46,4226.79,4202.95,0,8230,8156,0,60.9276,
49,0,4180.13,4245.26,4190.51,4169.74,4171.41,4170.9,4196.41,4187.18,4171.15,4172.82,4199.62,4173.33,4223.97,4200.77,0,8226,8161,0,60.9314,
50,0,4179.36,4241.41,4187.18,4171.41,4170.77,4169.49,4194.1,4187.56,4172.69,4174.62,4198.46,4172.05,4220.51,4196.41,0,8226,8161,0,60.9353,
51,0,4178.46,4238.21,4186.15,4171.28,4170,4169.1,4192.31,4184.23,4174.62,4176.28,4198.59,4169.49,4217.82,4191.79,0,8221,8173,0,60.9391,
52,0,4176.67,4235.51,4187.95,4169.23,4169.62,4170.26,4193.46,4178.46,4174.74,4176.79,4199.23,4166.92,4217.18,4189.1,0,8221,8173,0,60.943,
53,0,4172.44,4230.64,4189.36,4165.51,4169.74,4172.56,4197.95,4173.72,4173.33,4176.41,4199.62,4166.79,4218.97,4189.1,0,8225,8166,0,60.9468,
54,0,4165.64,4222.44,4188.08,4160.64,4169.49,4175.26,4204.36,4172.95,4171.41,4175.26,4198.97,4169.36,4220.9,4189.74,0,8225,8166,0,60.9507,
55,0,4158.46,4212.82,4185.51,4156.15,4168.46,4177.95,4209.23,4176.03,4170.26,4172.82,4196.54,4172.31,4219.49,4188.08,0,8234,8160,0,60.9545,
56,0,4153.97,4207.18,4184.49,4153.97,4166.79,4180.38,4210.13,4180.51,4170.51,4169.49,4192.18,4172.31,4213.46,4182.56,0,8234,8160,0,60.9584,
57,0,4153.85,4209.87,4185.38,4156.03,4165.9,4182.31,4207.18,4183.59,4171.92,4167.05,4187.69,4167.31,4205.64,4175,0,8236,8167,0,60.9622,
58,0,4157.82,4221.03,4185.77,4162.18,4166.79,4183.33,4203.08,4184.49,4175.13,4168.33,4185.64,4160,4200,4169.74,0,8236,8167,0,60.966,
237,0,4180,4121.67,4180,4196.03,4186.15,4180.64,4173.21,4167.56,4168.97,4167.56,4156.41,4155.64,4106.28,4158.46,3274,8236,8167,0,61.6545,
238,0,4178.21,4120.26,4177.05,4194.74,4184.74,4179.62,4171.92,4170.13,4171.03,4168.33,4157.69,4152.95,4105.64,4156.67,3552,8236,8167,0,61.6584,
239,0,4181.54,4121.15,4180.38,4196.28,4183.72,4177.69,4171.28,4175.13,4175.51,4173.21,4161.54,4153.08,4108.72,4159.87,3514,8198,8158,0,61.6622,
240,0,4188.59,4124.62,4187.31,4200.13,4184.1,4176.67,4171.28,4180.38,4181.15,4180.77,4167.31,4157.82,4115,4167.56,3566,8198,8158,0,61.666,
241,0,4195.13,4128.59,4191.54,4204.1,4185.13,4176.92,4171.15,4184.36,4186.41,4187.44,4172.95,4165.51,4122.18,4175.9,3274,8191,8155,0,61.6699,
242,0,4197.31,4130.38,4190.38,4205.9,4185.64,4177.69,4170.77,4186.15,4189.74,4190.9,4176.79,4172.05,4127.05,4180.77,3552,8191,8155,0,61.6737,
243,0,4195,4128.97,4187.05,4204.36,4185,4177.44,4169.87,4185.64,4190.38,4190.13,4176.92,4173.33,4127.44,4180.38,3514,8196,8147,0,61.6776,
244,0,4190.13,4124.87,4185.13,4200.51,4183.33,4175.38,4168.72,4183.33,4187.82,4186.03,4173.33,4168.33,4123.33,4175,3566,8196,8147,0,61.6814,
245,0,4185.38,4120.51,4184.1,4196.41,4181.41,4172.82,4167.44,4180.38,4182.95,4180.64,4167.31,4159.23,4116.79,4167.31,3274,8188,8140,0,61.6853,
246,0,4182.18,4118.46,4181.67,4193.97,4180.26,4172.31,4166.92,4178.08,4177.44,4176.15,4160.9,4150.64,4110.9,4160.9,3552,8188,8140,0,61.6891,
247,0,4181.03,4120,4177.82,4193.85,4180.9,4175.13,4168.21,4176.67,4173.21,4173.72,4156.41,4146.54,4107.69,4158.46,3514,8187,8148,0,61.693,
248,0,4181.15,4123.72,4176.03,4195.51,4182.95,4179.87,4170.38,4175.38,4171.03,4172.82,4154.62,4147.69,4107.44,4159.74,3566,8187,8148,0,61.6968,
249,0,4181.28,4126.41,4178.59,4197.05,4185.38,4183.97,4172.18,4173.85,4170.38,4172.18,4154.49,4151.67,4107.95,4162.56,3274,8183,8155,0,61.7007,
250,0,4180.38,4125.51,4182.82,4196.41,4187.05,4185.64,4172.18,4172.05,4169.49,4170.77,4154.62,4154.87,4107.31,4164.62,3552,8183,8155,0,61.7045,
251,0,4179.87,4121.54,4184.36,4193.08,4187.44,4185,4170.9,4171.03,4168.21,4168.97,4154.62,4155.64,4105.9,4165.51,3514,8179,8144,0,61.7084,
252,0,4181.41,4118.46,4182.31,4188.59,4186.92,4183.21,4169.62,4170.9,4166.79,4167.82,4155.51,4154.49,4106.28,4166.41,3566,8179,8144,0,61.7122,
253,0,4184.62,4118.59,4179.23,4185.26,4185.77,4181.92,4170.26,4170.9,4166.41,4167.44,4157.31,4153.21,4108.97,4167.82,3274,8165,8123,0,61.716,
254,0,4187.05,4120.51,4178.08,4184.49,4184.36,4182.31,4173.21,4170.77,4167.05,4166.92,4158.33,4152.56,4110.9,4168.72,3552,8165,8123,0,61.7199,
255,0,4184.74,4120.26,4177.31,4185.26,4182.82,4184.36,4177.95,4170.77,4167.69,4165.64,4156.54,4151.92,4107.69,4166.28,114,8158,8117,0,61.7237,
0,0,4177.44,4115.9,4174.74,4185.9,4181.41,4186.28,4182.82,4171.79,4167.95,4163.97,4151.54,4150.64,4098.59,4159.49,2261,8158,8117,0,61.7276,
1,0,4168.72,4109.87,4170.9,4185.26,4181.03,4186.41,4186.28,4174.74,4167.82,4163.08,4146.41,4149.36,4088.08,4151.28,3554,8133,8108,0,61.7314,
2,0,4165,4106.67,4170.38,4184.74,4182.18,4185.26,4187.44,4179.36,4168.72,4164.36,4145,4149.36,4084.23,4146.79,3502,8133,8108,0,61.7354,
3,0,4169.49,4109.1,4176.03,4185.77,4184.36,4184.62,4186.92,4184.49,4171.92,4168.59,4150.13,4152.18,4092.56,4150.9,3563,8134,8102,0,61.7392,
4,0,4180.38,4115.64,4184.62,4189.23,4186.67,4185.64,4186.03,4188.46,4177.31,4175,4161.41,4157.95,4112.05,4163.97,3503,8134,8102,0,61.7431,
5,0,4192.18,4121.41,4189.87,4193.59,4187.69,4187.05,4185.77,4189.87,4183.08,4182.44,4175.51,4165.64,4135.77,4181.92,3489,8108,8101,0,61.7469,
6,0,4199.36,4122.18,4189.1,4195.9,4186.92,4187.56,4186.15,4188.72,4186.67,4189.36,4188.46,4173.33,4155.13,4198.33,3431,8108,8101,0,61.7508,
7,0,4201.03,4117.18,4185.51,4194.49,4184.87,4186.41,4186.67,4187.05,4187.82,4194.49,4197.44,4179.36,4165.9,4209.1,2597,8099,8099,0,61.7546,
8,0,4200.9,4109.49,4184.74,4190.64,4182.95,4185,4186.54,4187.31,4187.82,4198.08,4202.82,4183.33,4170.9,4214.87,3439,8099,8099,0,61.7585,
9,0,4203.97,4104.1,4188.21,4187.69,4182.31,4184.74,4185.9,4190.51,4189.1,4200.9,4207.31,4186.15,4176.41,4220.13,3409,8081,8092,0,61.7623,
10,0,4212.05,4103.08,4192.95,4187.44,4183.59,4186.03,4185.51,4195.38,4192.95,4203.97,4213.21,4189.1,4187.44,4228.21,3551,8081,8092,0,61.7662,
11,0,4221.92,4104.1,4195.9,4189.23,4185.64,4187.95,4185.64,4199.23,4198.21,4207.05,4220.38,4192.82,4203.33,4238.59,3520,8083,8097,0,61.77,
12,0,4227.82,4102.18,4196.41,4189.74,4186.28,4188.72,4185.77,4200.51,4201.67,4208.59,4226.54,4196.54,4219.49,4247.69,3530,8083,8097,0,61.7739,
13,0,4226.92,4094.74,4195.9,4186.54,4183.33,4187.44,4185.64,4199.36,4201.15,4208.33,4230,4198.72,4231.54,4252.82,3274,8055,8098,0,61.7777,
14,0,4222.05,4083.72,4194.1,4179.62,4176.92,4184.87,4185.13,4197.69,4197.56,4207.56,4232.18,4199.1,4239.74,4255.13,3551,8055,8098,0,61.7815,
15,0,4218.72,4073.85,4190.51,4171.92,4169.74,4182.31,4184.23,4196.92,4194.49,4208.97,4236.15,4198.85,4247.18,4258.72,3520,8046,8098,0,61.7854,
16,0,4220.64,4068.46,4186.67,4167.56,4165,4181.03,4182.95,4197.69,4195.64,4214.1,4243.59,4199.87,4257.31,4266.03,3530,8046,8098,0,61.7892,
17,0,4226.54,4066.54,4186.54,4167.82,4164.49,4181.28,4181.79,4199.87,4201.28,4221.79,4253.21,4203.59,4270,4275.51,3274,8038,8099,0,61.7931,
18,0,4232.31,4064.87,4191.67,4170.51,4167.05,4182.31,4182.18,4202.44,4208.85,4229.36,4261.67,4209.1,4282.44,4283.59,3551,8038,8099,0,61.7969,
19,0,4234.23,4061.28,4197.95,4171.79,4169.62,4183.33,4185.13,4204.36,4215.26,4234.74,4266.79,4214.36,4292.18,4287.18,3520,8036,8103,0,61.8008,
20,0,4231.15,4055.77,4198.97,4169.23,4169.87,4183.46,4190.38,4204.74,4218.59,4237.44,4268.21,4217.31,4298.08,4286.92,3530,8036,8103,0,61.8046,
21,0,4224.74,4048.97,4193.21,4163.33,4167.31,4183.08,4196.28,4203.59,4218.59,4237.95,4267.69,4217.18,4300.51,4284.74,3274,8034,8101,0,61.8085,
22,0,4217.56,4041.67,4186.03,4156.92,4163.46,4182.44,4200.51,4201.92,4216.15,4237.56,4266.67,4215.38,4299.87,4282.44,3551,8034,8101,0,61.8123,
23,0,4211.67,4035,4184.36,4152.82,4160.9,4182.44,4201.79,4201.54,4212.82,4237.56,4265.9,4213.97,4297.69,4280.13,3520,8028,8112,0,61.8162,
24,0,4207.69,4030.38,4188.85,4152.18,4161.28,4183.46,4201.03,4203.59,4211.03,4239.1,4265.64,4214.1,4295.51,4277.18,3530,8028,8112,0,61.82,
25,0,4205.13,4028.33,4194.1,4154.1,4163.97,4185.26,4200,4208.21,4212.69,4242.18,4265.9,4214.87,4294.1,4273.33,3274,8036,8116,0,61.8239,
26,0,4203.08,4028.46,4195,4156.41,4167.18,4186.79,4200.26,4214.23,4217.69,4245.13,4266.15,4214.87,4292.69,4269.1,3551,8036,8116,0,61.8277,
27,0,4201.15,4029.49,4192.44,4157.18,4169.1,4187.44,4201.92,4219.49,4224.36,4246.92,4265.9,4214.36,4290.77,4265.26,3520,8045,8113,0,61.8316,
28,0,4199.23,4030,4190.38,4156.03,4169.1,4187.31,4203.72,4221.92,4229.87,4247.18,4265.13,4214.36,4287.56,4262.05,3530,8045,8113,0,61.8354,
29,0,4196.79,4029.36,4190.77,4153.85,4167.95,4186.92,4204.62,4221.54,4232.56,4246.92,4264.62,4215.26,4283.97,4259.36,3274,8052,8117,0,61.8393,
30,0,4193.85,4027.82,4191.03,4151.92,4167.05,4186.92,4204.23,4219.87,4232.82,4246.92,4264.62,4215.51,4280.77,4256.41,3551,8052,8117,0,61.8431,
31,0,4190.77,4026.41,4188.85,4151.03,4167.44,4187.95,4203.59,4218.97,4231.92,4247.56,4264.62,4214.23,4278.97,4252.95,3520,8039,8128,0,61.8469,
32,0,4188.33,4026.67,4185.64,4151.28,4168.85,4189.1,4203.85,4219.49,4231.28,4248.08,4263.72,4211.41,4278.33,4249.49,0,8039,8128,0,61.8508,
33,0,4187.18,4029.23,4185.38,4152.18,4170.26,4189.49,4205.13,4220.9,4230.77,4248.33,4262.18,4208.72,4277.69,4247.44,0,8055,8130,0,61.8546,
34,0,4187.18,4033.21,4188.59,4153.59,4170.64,4188.33,4205.77,4221.67,4230.64,4248.59,4261.28,4207.69,4276.03,4247.44,0,8055,8130,0,61.8585,
35,0,4187.44,4037.05,4191.41,4154.74,4170.26,4186.41,4204.1,4221.03,4230.77,4249.49,4261.79,4208.85,4273.21,4248.21,0,8063,8142,0,61.8623,
36,0,4187.18,4039.36,4190.26,4155.51,4170,4185.51,4201.03,4219.49,4231.54,4251.15,4263.33,4210.9,4270.38,4247.95,0,8063,8142,0,61.8662,
37,0,4186.15,4039.36,4186.28,4155.64,4170.51,4186.79,4199.49,4218.72,4232.95,4252.95,4264.36,4211.54,4268.46,4245.51,0,8066,8137,0,61.87,
38,0,4184.62,4038.21,4183.59,4155.26,4171.41,4189.74,4201.54,4219.23,4233.97,4253.33,4263.21,4208.97,4267.05,4241.54,0,8066,8137,0,61.8739,
39,0,4182.18,4036.92,4184.1,4154.23,4172.18,4192.56,4206.67,4219.62,4232.95,4250.77,4259.36,4203.33,4265.13,4237.05,0,8088,8140,0,61.8777,
40,0,4178.72,4036.28,4185,4153.08,4172.69,4192.82,4211.54,4218.08,4227.56,4245.13,4252.95,4196.28,4261.54,4232.56,0,8088,8140,0,61.8816,
41,0,4174.62,4036.15,4183.59,4151.79,4172.69,4190.51,4213.46,4213.85,4217.95,4237.69,4245.51,4190.13,4256.03,4227.82,0,8090,8148,0,61.8854,
42,0,4170.9,4036.54,4180.9,4150.9,4172.56,4187.44,4211.67,4208.46,4206.67,4230.64,4238.72,4186.41,4250.38,4223.21,0,8090,8148,0,61.8893,
43,0,4169.49,4037.82,4180.38,4150.64,4172.69,4186.03,4208.08,4204.1,4198.33,4226.54,4234.49,4185.13,4246.41,4219.62,0,8109,8148,0,61.8931,
44,0,4170.51,4040.51,4183.21,4151.28,4173.21,4187.44,4205.38,4202.95,4196.03,4226.03,4233.21,4185.51,4245.26,4217.95,0,8109,8148,0,61.897,
45,0,4172.44,4043.85,4186.28,4152.18,4173.85,4190.51,4204.62,4204.1,4199.1,4227.44,4233.97,4186.28,4246.41,4217.82,0,8114,8146,0,61.9008,
46,0,4172.44,4046.03,4185.77,4152.56,4173.59,4192.69,4205.13,4205.13,4203.08,4227.31,4234.49,4186.67,4248.08,4217.95,0,8114,8146,0,61.9047,
47,0,4169.87,4045.64,4182.82,4151.92,4172.44,4192.05,4204.87,4203.72,4203.59,4223.97,4233.72,4186.67,4248.33,4217.18,0,8122,8154,0,61.9085,
48,0,4166.67,4043.59,4181.41,4150.9,4171.03,4188.85,4202.69,4200,4199.36,4218.33,4231.41,4186.03,4246.41,4215.38,0,8122,8154,0,61.9124,
49,0,4166.03,4042.18,4183.97,4150.64,4170.26,4184.62,4199.62,4196.67,4193.59,4213.85,4229.23,4185,4243.33,4213.33,0,8131,8161,0,61.9162,
50,0,4169.36,4043.59,4188.21,4151.92,4170.77,4182.56,4198.08,4197.18,4191.92,4214.1,4228.46,4184.23,4241.54,4212.31,0,8131,8161,0,61.92,
51,0,4175.26,4047.69,4190.51,4154.49,4172.31,4184.36,4199.74,4202.82,4197.69,4219.87,4230.26,4184.87,4243.21,4213.08,0,8136,8154,0,61.9239,
52,0,4179.62,4052.31,4190.38,4156.41,4174.1,4189.49,4204.74,4211.67,4209.1,4228.46,4233.59,4187.18,4247.05,4215.51,0,8136,8154,0,61.9277,
53,0,4180.26,4054.1,4190.13,4156.15,4175.26,4195,4210.9,4219.87,4220.51,4235.13,4236.79,4189.87,4249.87,4218.33,0,8144,8161,0,61.9316,
54,0,4177.44,4052.18,4191.03,4153.59,4175,4198.59,4216.03,4223.46,4226.92,4236.41,4237.44,4191.41,4248.85,4219.49,0,8144,8161,0,61.9354,
55,0,4173.21,4047.56,4191.03,4150.77,4173.46,4199.62,4219.49,4222.05,4226.67,4232.44,4234.49,4190.51,4244.49,4217.69,0,8158,8172,0,61.9393,
56,0,4168.97,4043.08,4187.31,4149.87,4171.54,4199.36,4221.15,4217.95,4222.18,4226.03,4228.72,4187.82,4238.72,4213.33,0,8158,8172,0,61.9431,
57,0,4165.77,4041.03,4181.41,4151.03,4170.13,4198.59,4221.41,4214.36,4217.18,4220.77,4222.44,4184.36,4233.08,4208.08,0,8165,8172,0,61.947,
58,0,4163.97,4041.92,4177.82,4152.56,4169.87,4197.69,4220,4212.82,4215,4217.95,4217.56,4182.05,4228.21,4203.85,0,8165,8172,0,61.9508,
59,0,4163.59,4044.62,4178.59,4152.18,4170.26,4196.03,4216.79,4211.92,4215.77,4217.18,4215.38,4181.67,4224.49,4201.41,0,8152,8176,0,61.9547,
60,0,4163.85,4046.79,4181.15,4149.36,4170.13,4193.46,4211.67,4210.51,4217.82,4217.05,4215.77,4182.69,4222.69,4200.9,0,8152,8176,0,61.9585,
61,0,4163.33,4047.44,4181.03,4145.51,4168.33,4190.13,4205.64,4207.95,4218.33,4216.67,4217.56,4183.72,4222.56,4201.79,0,8167,8182,0,61.9624,
62,0,4162.31,4046.54,4178.33,4142.95,4165.13,4186.92,4200,4205.13,4216.03,4216.54,4219.23,4184.36,4223.46,4203.33,0,8167,8182,0,61.9662,
63,0,4161.79,4045.64,4177.18,4143.21,4161.54,4184.74,4197.05,4202.69,4211.79,4216.92,4220,4185.26,4224.49,4204.87,0,8171,8196,0,61.9701,
64,0,4162.44,4045.77,4180.51,4145.77,4158.59,4182.69,4197.05,4201.15,4207.56,4217.44,4219.36,4186.41,4224.23,4205.38,0,8171,8196,0,61.9739,
65,0,4163.33,4046.15,4185.51,4148.21,4156.28,4179.62,4198.59,4200.26,4204.23,4216.15,4217.44,4186.41,4222.05,4204.74,0,8179,8196,0,61.9778,
66,0,4162.69,4045.77,4187.31,4147.44,4154.62,4175.26,4198.59,4199.74,4201.03,4212.05,4214.74,4183.85,4218.08,4202.95,0,8179,8196,0,61.9816,
67,0,4160.51,4043.97,4184.49,4142.95,4153.85,4170.77,4195.64,4199.87,4197.56,4206.03,4212.56,4179.1,4213.97,4201.03,0,8181,8192,0,61.9854,
68,0,4158.46,4042.18,4180.64,4137.56,4154.62,4168.72,4190.64,4201.15,4195.26,4201.79,4211.92,4174.74,4211.92,4200.13,0,8181,8192,0,61.9893,
245,0,4148.21,4175.77,4160,4186.67,4192.05,4171.28,4160.9,4177.44,4170.26,4177.18,4135.9,4135.26,4124.49,4135.77,3272,8197,8186,0,62.6703,
246,0,4152.44,4181.41,4161.67,4186.03,4195.13,4175.9,4166.03,4183.85,4176.03,4183.59,4139.74,4137.18,4130.26,4135.77,3549,8197,8186,0,62.6741,
247,0,4156.67,4186.79,4166.28,4187.82,4197.82,4181.28,4170.13,4187.31,4182.05,4188.85,4145.9,4138.97,4135.38,4137.18,3520,8171,8180,0,62.6779,
248,0,4160.13,4190.13,4169.62,4191.28,4200.13,4185,4171.79,4186.41,4186.28,4190.9,4151.28,4141.03,4138.46,4140.26,3554,8171,8180,0,62.6818,
249,0,4162.31,4190.64,4168.72,4194.36,4201.92,4186.79,4171.79,4183.46,4187.56,4190.64,4154.36,4143.59,4139.87,4144.36,3272,8170,8189,0,62.6856,
250,0,4163.33,4189.1,4165.77,4194.74,4202.44,4187.44,4171.54,4181.03,4186.54,4190.51,4155,4146.03,4141.28,4148.85,3549,8170,8189,0,62.6895,
251,0,4162.95,4186.67,4165.26,4191.92,4201.28,4186.92,4171.67,4180.64,4185,4191.54,4154.36,4147.18,4143.72,4152.69,3520,8166,8188,0,62.6933,
252,0,4160.9,4184.23,4168.08,4187.31,4198.46,4185.13,4171.67,4181.03,4183.85,4193.08,4153.72,4146.03,4147.18,4154.49,3554,8166,8188,0,62.6972,
253,0,4157.31,4182.69,4170.77,4183.72,4194.74,4181.54,4170.64,4180.38,4182.69,4193.72,4153.97,4143.59,4150.26,4153.85,3272,8161,8186,0,62.701,
254,0,4153.97,4182.31,4169.74,4182.44,4191.79,4176.92,4168.72,4177.95,4180.26,4192.82,4154.87,4141.79,4151.92,4151.67,3549,8161,8186,0,62.7049,
255,0,4153.21,4182.82,4166.41,4183.21,4191.03,4173.59,4166.79,4175.13,4175.77,4191.54,4156.54,4142.82,4151.92,4150.26,114,8155,8182,0,62.7087,
0,0,4156.79,4183.21,4165.64,4185,4193.08,4173.33,4165.77,4173.85,4171.41,4191.79,4159.36,4147.05,4151.54,4151.54,2259,8155,8182,0,62.7126,
1,0,4164.1,4183.21,4169.74,4187.44,4197.56,4176.41,4166.28,4175.38,4170.51,4195.38,4163.46,4152.95,4152.44,4155.9,3555,8135,8181,0,62.7164,
2,0,4172.05,4183.97,4175.64,4191.03,4202.44,4181.28,4167.56,4179.36,4174.62,4201.28,4168.21,4158.33,4155.13,4162.05,3503,8135,8181,0,62.7203,
3,0,4178.33,4186.54,4178.59,4195.64,4205.26,4185.9,4169.23,4183.97,4181.79,4206.92,4172.69,4161.79,4158.72,4168.21,3563,8130,8185,0,62.7241,
4,0,4181.54,4190.9,4177.82,4199.49,4205.38,4188.33,4171.67,4187.44,4188.08,4209.62,4176.03,4162.69,4161.41,4172.95,3503,8130,8185,0,62.728,
5,0,4181.67,4195.51,4176.41,4199.87,4203.85,4188.46,4175.51,4189.23,4190.9,4208.59,4176.92,4161.54,4161.92,4175.13,3527,8108,8187,0,62.7318,
6,0,4179.49,4197.82,4176.28,4196.15,4202.82,4187.31,4180.38,4189.74,4189.87,4205.13,4174.87,4158.85,4160,4173.97,3430,8108,8187,0,62.7357,
7,0,4175.77,4196.54,4175.9,4191.03,4203.85,4186.67,4184.74,4189.49,4186.92,4201.67,4170.9,4155.77,4157.18,4169.49,2804,8093,8188,0,62.7395,
8,0,4171.54,4192.56,4173.21,4188.46,4205.64,4187.18,4186.92,4189.23,4184.36,4199.74,4165.9,4153.21,4154.74,4162.95,3430,8093,8188,0,62.7434,
9,0,4168.33,4187.82,4169.23,4190.26,4206.15,4189.1,4186.15,4189.23,4183.21,4199.23,4161.28,4152.44,4153.59,4157.18,3599,8078,8203,0,62.7472,
10,0,4167.56,4184.87,4167.44,4194.62,4204.36,4191.92,4183.85,4189.1,4183.59,4199.1,4157.56,4152.69,4153.21,4154.87,3552,8078,8203,0,62.7511,
11,0,4168.85,4184.23,4169.1,4196.92,4201.79,4194.62,4181.92,4188.59,4184.74,4198.46,4155.13,4153.08,4152.31,4156.28,3521,8063,8206,0,62.755,
12,0,4170.38,4185.13,4170.77,4194.36,4200.9,4196.67,4181.79,4188.08,4185.26,4196.54,4153.72,4151.92,4149.36,4157.95,3571,8063,8206,0,62.7588,
13,0,4169.62,4186.28,4168.33,4187.69,4201.79,4196.92,4183.33,4188.46,4184.23,4193.21,4152.82,4148.72,4144.62,4156.67,3272,8047,8205,0,62.7627,
14,0,4165.9,4186.54,4162.82,4181.15,4202.31,4195.13,4184.74,4189.1,4180.9,4188.85,4151.92,4143.59,4139.87,4151.79,3552,8047,8205,0,62.7665,
15,0,4161.15,4185.64,4159.23,4178.59,4200,4191.92,4183.46,4188.85,4175.64,4184.62,4150.77,4138.46,4137.56,4145.38,3521,8043,8217,0,62.7704,
16,0,4158.08,4183.59,4160.38,4180.38,4194.74,4188.33,4178.59,4186.28,4170.26,4181.79,4149.1,4135.38,4137.56,4139.87,3571,8043,8217,0,62.7742,
17,0,4157.31,4180.51,4163.85,4183.08,4188.85,4185.13,4171.79,4181.79,4166.41,4180.26,4147.05,4135.26,4136.79,4136.03,3272,8029,8225,0,62.7781,
18,0,4157.95,4176.79,4165.26,4183.59,4185.51,4183.33,4166.92,4176.54,4165.51,4179.74,4145.51,4137.69,4132.95,4134.36,3552,8029,8225,0,62.7819,
19,0,4159.1,4174.1,4164.36,4182.44,4186.79,4183.46,4166.67,4172.95,4167.56,4180.9,4145.9,4141.92,4128.21,4135.64,3521,8003,8226,0,62.7858,
20,0,4161.67,4174.74,4165.64,4182.82,4192.56,4185.9,4171.28,4172.82,4172.05,4184.74,4149.49,4147.31,4127.56,4140,3571,8003,8226,0,62.7896,
