IED_COUNTER, IED_INTERPOLATED, IED_AF3, IED_F7, IED_F3, IED_FC5, IED_T7, IED_P7, IED_O1, IED_O2, IED_P8, IED_T8, IED_FC6, IED_F4, IED_F8, IED_AF4, IED_RAW_CQ, IED_GYROX, IED_GYROY, IED_MARKER, IED_TIMESTAMP,
82,0,4162.05,4129.23,4184.62,4244.62,4167.69,4176.41,4186.67,4196.41,4207.18,4220,4228.21,4195.9,4250.26,4208.21,835,2050,2059,0,47.5628,
83,0,4158.97,4132.31,4177.44,4248.72,4168.21,4178.97,4183.59,4184.62,4211.28,4212.82,4224.1,4198.97,4252.31,4208.72,849,2049,2062,0,47.5874,
84,0,4153.85,4129.74,4176.41,4257.44,4170.26,4179.49,4182.05,4187.18,4214.36,4205.64,4217.95,4202.56,4242.05,4204.1,845,2048,2062,0,47.612,
85,0,4151.28,4127.69,4174.87,4255.9,4173.85,4178.97,4187.18,4198.97,4212.82,4210.77,4218.97,4202.56,4240,4201.03,529,2049,2066,0,47.6365,
86,0,4155.38,4130.26,4174.36,4246.67,4170.26,4179.49,4184.1,4196.41,4214.36,4211.79,4217.95,4199.49,4242.56,4197.44,835,2048,2062,0,47.6611,
87,0,4156.41,4134.87,4174.87,4245.13,4165.13,4180.51,4181.03,4189.23,4217.95,4206.15,4212.31,4200,4236.41,4194.36,849,2049,2061,0,47.6857,
88,0,4149.74,4131.79,4174.87,4251.79,4163.08,4181.54,4187.69,4189.74,4218.97,4204.1,4212.31,4199.49,4231.79,4190.77,845,2047,2060,0,47.7102,
89,0,4151.28,4126.67,4177.95,4251.79,4162.05,4180,4191.79,4193.85,4211.28,4208.21,4218.97,4199.49,4235.38,4191.28,529,2045,2057,0,47.7348,
90,0,4160,4128.21,4177.95,4245.64,4162.56,4183.59,4194.36,4200.51,4201.54,4212.31,4216.92,4195.9,4234.36,4194.87,835,2042,2054,0,47.7593,
91,0,4160,4134.36,4180,4245.64,4165.64,4182.56,4194.36,4200.51,4203.08,4209.23,4211.79,4194.87,4228.72,4193.33,849,2042,2052,0,47.7839,
92,0,4158.97,4138.46,4179.49,4246.15,4169.23,4173.33,4190.77,4192.82,4208.72,4205.13,4215.38,4196.92,4232.31,4193.85,845,2039,2046,0,47.8085,
93,0,4164.1,4135.38,4182.56,4245.13,4167.69,4172.82,4190.77,4189.23,4209.23,4204.1,4216.92,4193.33,4235.9,4198.46,529,2039,2046,0,47.833,
94,0,4166.67,4137.95,4185.13,4243.59,4162.56,4179.49,4188.72,4191.79,4209.23,4206.67,4214.36,4194.36,4234.36,4197.44,835,2039,2048,0,47.8576,
95,0,4163.59,4146.67,4183.08,4237.95,4163.59,4178.46,4182.05,4185.64,4214.87,4205.64,4213.85,4194.87,4232.82,4193.85,849,2037,2044,0,47.8821,
96,0,4166.67,4147.69,4191.28,4233.85,4170.26,4174.87,4180,4173.85,4219.49,4204.1,4218.46,4190.26,4232.82,4201.03,845,2037,2046,0,47.9067,
97,0,4175.38,4144.62,4192.82,4234.87,4176.41,4177.95,4186.67,4174.36,4218.97,4204.1,4220,4190.26,4234.36,4208.21,529,2039,2043,0,47.9313,
98,0,4175.38,4141.03,4185.13,4237.44,4173.85,4182.05,4190.26,4180.51,4219.49,4197.95,4214.36,4190.26,4230.77,4200.51,835,2041,2044,0,47.9558,
99,0,4171.79,4141.54,4185.13,4236.41,4169.74,4179.49,4190.26,4182.05,4220,4194.87,4215.38,4191.79,4227.69,4200,849,2040,2044,0,47.9804,
100,0,4172.31,4147.18,4184.1,4233.85,4168.21,4172.31,4185.64,4180,4218.46,4197.44,4217.95,4193.85,4230.77,4204.62,845,2041,2039,0,48.005,
101,0,4170.77,4149.23,4185.13,4235.38,4164.62,4171.79,4180.51,4175.38,4220,4197.44,4215.9,4191.28,4231.28,4201.03,529,2043,2038,0,48.0295,
102,0,4171.79,4148.72,4189.23,4237.44,4166.67,4178.97,4181.54,4176.41,4222.05,4200,4216.41,4188.72,4232.82,4201.54,835,2042,2036,0,48.0541,
103,0,4176.41,4149.74,4186.67,4235.9,4172.82,4176.41,4179.49,4181.03,4222.56,4205.13,4217.95,4189.23,4236.92,4207.18,849,2041,2034,0,48.0786,
88,0,4217.44,4231.28,4195.9,4185.64,4201.54,4182.56,4197.44,4194.87,4210.26,4177.95,4181.54,4192.31,4172.31,4190.77,846,2068,2057,0,50.8541,
89,0,4210.77,4224.62,4193.33,4189.74,4202.56,4184.1,4198.97,4194.36,4213.33,4176.41,4178.97,4194.36,4167.69,4184.62,531,2070,2055,0,50.8787,
90,0,4203.59,4219.49,4191.79,4197.95,4201.03,4184.62,4196.41,4188.21,4215.9,4171.28,4175.38,4204.1,4160,4177.95,835,2069,2052,0,50.9033,
91,0,4207.69,4225.13,4190.77,4196.41,4205.64,4186.67,4196.92,4194.36,4210.26,4175.9,4177.44,4201.54,4165.13,4182.56,849,2070,2050,0,50.9278,
92,0,4206.15,4223.08,4187.69,4195.38,4210.26,4185.13,4202.56,4201.03,4208.21,4180.51,4177.95,4198.97,4173.33,4183.08,846,2069,2050,0,50.9524,
93,0,4198.46,4217.95,4186.15,4198.46,4210.26,4185.13,4203.59,4199.49,4211.28,4181.03,4176.41,4202.56,4169.74,4177.44,531,2068,2047,0,50.9769,
94,0,4198.46,4217.95,4192.31,4198.97,4206.67,4183.59,4198.46,4194.36,4215.38,4179.49,4175.38,4201.54,4166.15,4174.87,835,2068,2046,0,51.0015,
95,0,4204.62,4222.05,4193.33,4195.38,4206.67,4186.15,4206.67,4196.92,4213.85,4183.08,4184.1,4196.92,4173.85,4182.05,849,2067,2045,0,51.0261,
96,0,4211.28,4225.13,4198.46,4192.31,4207.18,4190.26,4213.85,4201.03,4209.74,4190.77,4193.33,4187.18,4183.08,4194.36,846,2067,2044,0,51.0506,
97,0,4220,4226.15,4206.67,4188.72,4207.18,4184.62,4203.08,4200,4209.74,4192.31,4194.36,4181.54,4185.64,4202.56,531,2067,2042,0,51.0752,
98,0,4224.62,4228.21,4206.67,4186.67,4208.21,4181.54,4202.05,4200.51,4209.74,4188.72,4193.33,4183.08,4184.1,4202.05,835,2066,2042,0,51.0997,
99,0,4223.59,4227.18,4209.23,4187.69,4210.26,4187.18,4211.28,4202.56,4208.21,4188.72,4193.85,4185.13,4181.54,4197.44,849,2062,2039,0,51.1243,
100,0,4216.41,4221.54,4202.56,4193.85,4206.67,4183.59,4204.62,4200.51,4210.77,4188.72,4191.28,4188.72,4178.97,4193.85,846,2064,2037,0,51.1489,
101,0,4208.21,4214.36,4195.9,4200.51,4201.54,4181.54,4201.54,4196.92,4211.28,4187.69,4189.23,4188.72,4179.49,4193.85,531,2064,2034,0,51.1734,
102,0,4212.31,4220,4204.1,4190.77,4214.36,4192.82,4212.31,4205.64,4200,4198.46,4198.46,4186.67,4187.69,4201.03,835,2063,2032,0,51.198,
103,0,4218.46,4227.69,4203.59,4181.54,4223.08,4193.33,4209.23,4212.31,4195.9,4200.51,4198.46,4187.69,4188.72,4203.59,849,2063,2032,0,51.2226,
104,0,4210.26,4221.03,4199.49,4190.77,4208.72,4184.62,4195.38,4196.41,4207.18,4185.13,4182.56,4192.82,4175.38,4193.33,846,2062,2028,0,51.2471,
105,0,4206.67,4220,4201.03,4192.31,4208.21,4189.23,4201.03,4190.26,4206.15,4185.64,4185.64,4193.33,4176.92,4189.23,531,2060,2024,0,51.2717,
106,0,4213.33,4224.1,4199.49,4184.1,4224.1,4202.05,4214.87,4207.18,4193.85,4198.46,4197.44,4187.69,4187.18,4193.85,835,2057,2022,0,51.2962,
107,0,4211.79,4222.56,4196.92,4186.67,4222.56,4198.97,4211.28,4212.82,4195.9,4198.97,4195.9,4192.31,4182.56,4189.23,849,2049,2021,0,51.3208,
108,0,4203.08,4215.9,4196.41,4194.36,4212.82,4190.77,4203.08,4188.21,4213.85,4189.74,4187.18,4197.95,4176.41,4180.51,846,2053,2016,0,51.3454,
109,0,4202.56,4209.23,4201.54,4194.36,4209.74,4190.26,4202.56,4172.31,4226.67,4180,4180,4194.36,4175.38,4177.44,531,2051,2013,0,51.3699,
110,0,4205.64,4207.69,4198.97,4192.31,4209.74,4190.77,4207.69,4186.67,4221.54,4180,4181.03,4194.36,4175.38,4179.49,835,2051,2009,0,51.3945,
111,0,4200.51,4204.1,4191.79,4199.49,4204.1,4188.21,4206.15,4188.21,4217.44,4178.97,4180,4197.95,4174.87,4177.44,849,2051,2007,0,51.419,
112,0,4193.85,4197.44,4190.26,4209.74,4198.46,4184.62,4201.03,4178.97,4221.03,4171.79,4174.36,4201.54,4173.33,4173.33,846,2049,2008,0,51.4436,
113,0,4199.49,4205.13,4191.79,4203.59,4206.67,4192.82,4208.72,4194.87,4211.28,4180.51,4182.05,4198.97,4179.49,4178.46,531,2048,2009,0,51.4682,
114,0,4207.69,4210.77,4202.05,4194.87,4213.33,4198.46,4212.82,4208.21,4202.56,4195.38,4193.33,4191.79,4184.62,4186.15,835,2047,2009,0,51.4927,
115,0,4200,4197.44,4194.87,4205.13,4202.05,4188.72,4202.05,4199.49,4211.28,4192.31,4185.64,4196.41,4180,4184.62,849,2046,2009,0,51.5173,
116,0,4187.18,4187.69,4182.56,4214.87,4190.77,4182.56,4195.38,4199.49,4213.85,4181.54,4176.41,4201.03,4174.87,4177.95,846,2044,2009,0,51.5419,
120,0,4185.13,4194.36,4189.74,4203.59,4203.08,4187.18,4196.92,4183.59,4213.33,4184.62,4181.03,4199.49,4176.41,4171.28,846,2050,2009,0,51.6375,
121,0,4188.21,4194.36,4189.74,4202.56,4206.67,4184.62,4199.49,4194.87,4207.69,4190.26,4182.56,4194.36,4175.38,4175.38,531,2051,2010,0,51.6596,
122,0,4185.64,4192.82,4191.79,4204.62,4209.74,4190.77,4204.1,4198.97,4206.67,4191.28,4183.59,4192.31,4177.44,4177.44,835,2053,2014,0,51.6816,
123,0,4191.28,4194.36,4192.31,4197.95,4216.41,4198.97,4216.41,4212.31,4191.79,4200,4192.31,4193.85,4184.1,4181.03,849,2053,2014,0,51.7037,
124,0,4196.92,4196.41,4195.9,4199.49,4214.87,4197.95,4213.85,4222.56,4180.51,4208.72,4197.95,4188.72,4187.69,4182.05,846,2054,2017,0,51.7258,
125,0,4200,4203.08,4196.92,4201.03,4211.79,4190.26,4203.08,4222.56,4178.97,4213.85,4204.1,4182.56,4196.41,4189.23,531,2056,2017,0,51.7478,
126,0,4203.08,4205.64,4199.49,4195.38,4213.85,4188.72,4204.62,4225.13,4176.92,4217.44,4208.72,4182.05,4202.05,4197.44,835,2056,2018,0,51.7699,
127,0,4201.03,4201.03,4205.64,4196.41,4208.21,4190.26,4208.72,4220.51,4183.08,4212.31,4200.51,4186.67,4195.38,4194.87,849,2059,2022,0,51.792,
128,0,4198.46,4202.56,4198.97,4198.46,4208.21,4188.21,4206.15,4210.77,4188.72,4210.77,4196.41,4190.26,4193.85,4192.82,846,2060,2023,0,51.814,
0,0,4202.56,4208.21,4200,4191.28,4219.49,4194.87,4204.62,4207.69,4186.15,4217.44,4206.15,4181.03,4201.54,4199.49,574,2058,2024,0,51.814,
1,0,4205.64,4210.77,4207.18,4184.62,4225.13,4201.03,4207.18,4211.28,4181.03,4220,4211.28,4176.92,4207.18,4203.59,830,2060,2024,0,51.8361,
2,0,4202.05,4204.1,4199.49,4189.74,4217.95,4197.44,4206.67,4217.44,4179.49,4212.82,4202.56,4185.64,4199.49,4195.9,839,2062,2027,0,51.8582,
3,0,4193.33,4193.33,4193.85,4200.51,4210.77,4191.79,4198.46,4208.72,4188.21,4200,4192.82,4193.85,4188.21,4187.18,845,2063,2029,0,51.8802,
4,0,4187.69,4194.87,4190.26,4201.03,4212.31,4190.77,4196.41,4190.77,4198.46,4196.92,4191.28,4194.36,4188.72,4187.18,877,2063,2033,0,51.9023,
5,0,4189.23,4198.97,4191.28,4197.44,4213.33,4192.31,4199.49,4188.72,4198.97,4203.08,4195.38,4190.77,4192.82,4188.21,589,2063,2036,0,51.9244,
6,0,4189.74,4193.85,4190.77,4199.49,4210.26,4189.23,4197.95,4202.05,4191.79,4205.13,4199.49,4194.87,4190.77,4187.69,792,2064,2038,0,51.9464,
7,0,4181.03,4188.21,4181.54,4207.18,4205.64,4186.67,4193.85,4206.15,4192.82,4201.03,4196.92,4194.36,4186.67,4183.08,809,2065,2040,0,51.9685,
8,0,4182.56,4194.87,4188.21,4206.15,4209.23,4191.79,4197.44,4209.23,4189.74,4206.67,4197.44,4187.18,4194.36,4184.1,790,2066,2041,0,51.9906,
9,0,4200,4209.23,4197.44,4191.79,4223.08,4195.9,4203.08,4220,4178.46,4222.56,4208.72,4187.69,4209.23,4193.33,866,2067,2040,0,52.0126,
10,0,4202.05,4210.77,4193.33,4187.18,4222.56,4191.79,4198.46,4214.87,4182.56,4221.03,4209.23,4189.74,4205.64,4191.79,835,2069,2045,0,52.0347,
11,0,4190.77,4204.1,4191.28,4193.33,4212.31,4188.21,4195.9,4204.62,4191.28,4211.28,4201.54,4191.28,4194.36,4185.64,849,2068,2047,0,52.0568,
12,0,4185.64,4198.46,4187.18,4200,4211.79,4189.23,4200,4202.56,4194.36,4208.21,4200,4191.79,4192.82,4187.69,846,2066,2051,0,52.0788,
13,0,4175.9,4184.1,4179.49,4209.74,4207.69,4186.67,4201.03,4193.33,4206.15,4200,4192.31,4197.95,4186.15,4179.49,531,2066,2053,0,52.1009,
14,0,4163.59,4173.85,4175.9,4216.41,4200.51,4185.13,4202.56,4191.79,4210.26,4194.36,4187.18,4208.21,4180,4164.62,835,2065,2058,0,52.123,
15,0,4163.08,4175.38,4180,4215.38,4203.59,4191.28,4205.13,4201.54,4201.54,4198.97,4188.21,4205.64,4182.05,4162.05,849,2064,2058,0,52.145,
16,0,4168.72,4179.49,4182.05,4215.38,4206.67,4192.31,4201.03,4198.46,4203.59,4197.95,4187.18,4199.49,4183.08,4167.69,0,2064,2062,0,52.1671,
17,0,4172.31,4181.54,4177.95,4214.87,4203.08,4189.74,4198.46,4192.31,4207.18,4195.9,4190.26,4200.51,4184.1,4175.38,0,2063,2063,0,52.1892,
18,0,4173.33,4180,4183.59,4211.28,4201.03,4189.74,4201.54,4203.08,4196.92,4204.1,4194.87,4198.97,4189.23,4179.49,0,2063,2062,0,52.2112,
19,0,4172.82,4176.41,4184.62,4209.74,4201.54,4189.74,4199.49,4209.23,4190.26,4209.74,4196.92,4196.92,4192.31,4178.97,0,2058,2064,0,52.2333,
20,0,4173.85,4174.36,4181.03,4215.9,4195.9,4187.69,4189.74,4196.41,4198.46,4205.13,4196.41,4195.38,4190.26,4178.46,0,2057,2064,0,52.2554,
21,0,4178.97,4179.49,4183.08,4216.92,4194.87,4185.13,4184.62,4195.9,4200,4205.64,4196.92,4193.85,4191.28,4182.56,0,2053,2066,0,52.2774,
22,0,4181.54,4183.59,4182.56,4208.72,4198.46,4187.69,4191.79,4205.64,4197.44,4205.64,4196.92,4193.33,4187.69,4185.64,0,2052,2067,0,52.2995,
23,0,4176.92,4177.44,4186.67,4209.74,4196.92,4192.31,4196.92,4199.49,4203.59,4194.36,4190.26,4195.38,4180,4177.95,0,2048,2072,0,52.3216,
24,0,4176.92,4177.95,4187.69,4213.33,4202.56,4195.9,4198.46,4196.92,4202.05,4191.79,4188.21,4199.49,4184.62,4174.87,0,2046,2072,0,52.3436,
25,0,4181.54,4186.15,4186.67,4208.21,4210.77,4201.54,4208.21,4209.23,4191.79,4197.44,4191.28,4196.92,4190.26,4180.51,0,2039,2078,0,52.3657,
26,0,4183.59,4188.72,4193.85,4203.59,4208.21,4204.1,4214.36,4208.72,4191.28,4198.46,4194.87,4193.85,4186.15,4184.62,0,2038,2077,0,52.3878,
27,0,4182.56,4186.15,4189.23,4212.82,4202.56,4199.49,4205.64,4201.54,4196.92,4197.95,4189.23,4196.92,4183.08,4178.46,0,2036,2074,0,52.4098,
28,0,4175.9,4176.41,4181.03,4220.51,4197.44,4195.38,4200,4206.67,4203.59,4191.28,4180.51,4204.1,4180,4168.21,0,2034,2072,0,52.4319,
29,0,4172.31,4171.28,4182.05,4215.9,4192.31,4194.36,4202.05,4209.74,4207.18,4186.67,4183.08,4209.23,4175.9,4169.74,0,2031,2065,0,52.454,
30,0,4176.41,4175.9,4182.05,4217.44,4191.79,4192.82,4196.41,4201.03,4207.69,4189.74,4184.62,4206.67,4177.95,4176.92,0,2031,2063,0,52.476,
31,0,4179.49,4179.49,4184.62,4221.03,4192.82,4190.77,4182.56,4192.82,4207.18,4194.36,4183.08,4202.56,4183.59,4178.46,0,2029,2054,0,52.4981,
32,0,4178.46,4176.92,4186.15,4214.87,4190.26,4188.21,4171.79,4190.77,4205.13,4196.41,4189.23,4202.56,4185.64,4177.95,0,2027,2052,0,52.5202,
33,0,4178.97,4179.49,4181.54,4211.28,4191.28,4186.67,4173.33,4190.26,4203.08,4198.46,4195.9,4199.49,4192.31,4185.64,0,2025,2042,0,52.5422,
34,0,4180,4183.08,4180.51,4213.85,4193.85,4187.18,4184.62,4186.67,4209.23,4196.41,4189.74,4200.51,4192.31,4185.13,0,2024,2040,0,52.5643,
35,0,4176.92,4177.95,4183.59,4211.79,4193.33,4189.74,4192.31,4185.64,4213.85,4192.82,4182.56,4205.64,4180.51,4172.82,0,2024,2033,0,52.5864,
36,0,4185.64,4184.1,4190.26,4206.67,4199.49,4194.87,4194.87,4196.92,4200.51,4204.1,4192.82,4201.03,4188.72,4184.62,0,2023,2031,0,52.6084,
37,0,4199.49,4193.33,4193.85,4206.15,4206.15,4195.9,4192.31,4206.67,4189.74,4218.97,4207.18,4189.23,4210.77,4207.18,0,2020,2027,0,52.6305,
38,0,4198.46,4186.67,4188.72,4207.69,4195.38,4188.72,4183.08,4200.51,4199.49,4214.36,4205.64,4191.28,4209.23,4203.08,0,2021,2027,0,52.6526,
39,0,4199.49,4184.1,4191.28,4205.13,4187.69,4184.62,4181.54,4191.79,4206.15,4203.59,4198.97,4198.97,4201.03,4196.41,0,2022,2025,0,52.6746,
40,0,4212.31,4190.77,4198.97,4200.51,4197.95,4189.23,4187.69,4196.41,4196.41,4208.72,4205.13,4193.33,4210.77,4212.31,0,2023,2024,0,52.6967,
41,0,4215.38,4186.67,4200.51,4201.03,4200.51,4188.21,4186.67,4202.56,4190.77,4215.38,4212.82,4184.1,4215.38,4219.49,0,2025,2023,0,52.7188,
42,0,4204.62,4175.9,4193.33,4205.64,4191.28,4185.13,4184.62,4198.97,4197.95,4209.23,4208.21,4186.15,4205.13,4207.18,0,2026,2021,0,52.7408,
43,0,4197.44,4172.31,4191.79,4206.15,4191.28,4186.15,4191.79,4195.9,4204.1,4200,4198.46,4192.31,4198.46,4200,0,2027,2018,0,52.7629,
44,0,4194.36,4171.28,4193.85,4206.67,4195.38,4183.59,4201.03,4196.92,4204.62,4197.44,4194.87,4195.38,4197.95,4198.46,0,2029,2019,0,52.785,
45,0,4185.13,4166.67,4185.64,4216.41,4188.21,4183.59,4204.1,4197.44,4204.62,4197.44,4195.9,4193.85,4194.87,4196.92,0,2030,2018,0,52.807,
46,0,4182.05,4167.18,4187.18,4220,4182.56,4184.1,4197.44,4191.28,4209.74,4193.33,4193.85,4194.87,4191.79,4195.9,0,2033,2016,0,52.8291,
47,0,4188.21,4173.33,4190.26,4212.82,4189.23,4181.54,4190.77,4185.64,4212.82,4193.33,4193.85,4198.97,4196.41,4198.46,0,2035,2013,0,52.8512,
48,0,4186.67,4174.87,4184.62,4213.33,4192.82,4184.62,4190.77,4181.03,4214.36,4192.82,4195.9,4194.36,4197.95,4197.95,0,2037,2013,0,52.8732,
49,0,4183.59,4172.31,4182.05,4216.92,4189.74,4186.67,4189.74,4178.97,4216.41,4188.72,4194.36,4192.31,4193.33,4195.38,0,2038,2013,0,52.8953,
50,0,4186.15,4170.77,4181.03,4213.85,4192.31,4186.15,4189.74,4181.54,4214.87,4190.26,4188.72,4199.49,4186.67,4189.74,0,2039,2012,0,52.9174,
51,0,4180,4168.21,4184.1,4217.44,4193.85,4189.23,4188.72,4180.51,4212.31,4190.26,4182.56,4204.1,4182.56,4182.56,0,2041,2014,0,52.9394,
52,0,4170.77,4170.77,4178.97,4220.51,4191.79,4189.23,4187.69,4184.62,4202.05,4189.23,4186.67,4207.18,4186.67,4185.13,0,2042,2015,0,52.9615,
53,0,4175.9,4173.85,4178.46,4217.95,4187.18,4187.69,4191.28,4196.41,4191.79,4193.33,4193.33,4201.54,4189.23,4189.23,0,2042,2014,0,52.9836,
54,0,4183.08,4170.26,4185.64,4221.03,4182.56,4187.18,4192.31,4201.54,4194.87,4195.9,4190.77,4196.41,4186.67,4186.67,0,2045,2016,0,53.0056,
55,0,4182.56,4170.77,4182.56,4221.54,4184.1,4186.67,4187.18,4194.36,4204.62,4194.87,4187.69,4198.46,4189.74,4186.15,0,2046,2016,0,53.0277,
56,0,4180.51,4171.28,4185.64,4217.95,4183.59,4185.64,4182.56,4186.15,4211.28,4189.74,4187.18,4198.97,4189.23,4186.15,0,2046,2018,0,53.0498,
57,0,4178.97,4167.18,4185.64,4218.97,4179.49,4180.51,4185.64,4189.23,4213.85,4183.08,4184.62,4205.13,4179.49,4182.56,0,2045,2017,0,53.0718,
58,0,4176.41,4165.64,4177.44,4223.08,4177.95,4175.9,4184.62,4185.64,4218.97,4175.9,4178.46,4207.18,4174.87,4178.97,0,2046,2019,0,53.0939,
59,0,4178.97,4170.26,4180.51,4220.51,4181.03,4180,4180.51,4175.38,4220.51,4178.46,4182.56,4201.54,4184.1,4183.08,0,2046,2020,0,53.116,
60,0,4185.64,4175.9,4183.08,4212.82,4186.67,4186.15,4186.15,4181.03,4212.31,4190.26,4196.92,4198.97,4197.44,4192.31,0,2046,2022,0,53.138,
61,0,4178.97,4171.28,4183.59,4218.46,4182.56,4183.59,4189.74,4189.74,4209.74,4192.82,4199.49,4200.51,4197.95,4193.33,0,2042,2027,0,53.1601,
62,0,4172.31,4165.13,4178.97,4228.72,4176.41,4181.03,4185.64,4184.1,4214.87,4187.18,4186.67,4208.21,4188.72,4186.15,0,2045,2028,0,53.1822,
63,0,4174.36,4164.62,4173.33,4227.18,4176.92,4184.1,4183.08,4180,4216.41,4183.08,4179.49,4207.18,4184.1,4182.05,0,2048,2033,0,53.2042,
64,0,4176.92,4167.18,4182.05,4221.54,4179.49,4185.13,4186.15,4184.1,4212.82,4187.69,4187.18,4198.46,4187.18,4184.1,573,2046,2034,0,53.2263,
65,0,4178.97,4171.28,4183.08,4224.1,4181.54,4184.62,4190.26,4187.69,4209.74,4190.77,4191.79,4200.51,4190.26,4187.18,830,2046,2037,0,53.2484,
66,0,4181.03,4171.79,4180,4227.18,4180,4184.1,4191.28,4189.23,4210.26,4185.13,4187.18,4202.05,4188.72,4187.18,839,2049,2045,0,53.2704,
67,0,4187.18,4175.38,4187.69,4217.44,4181.03,4185.64,4188.72,4194.87,4205.13,4187.69,4190.77,4194.87,4194.87,4194.87,845,2048,2046,0,53.2925,
68,0,4186.67,4181.03,4190.77,4213.85,4182.56,4186.67,4191.79,4194.36,4203.59,4189.74,4192.31,4195.9,4197.95,4198.46,877,2050,2049,0,53.3146,
69,0,4176.92,4173.33,4186.67,4225.13,4177.95,4184.62,4192.31,4185.13,4213.85,4179.49,4182.05,4206.67,4188.21,4183.59,589,2053,2050,0,53.3366,
70,0,4177.44,4166.15,4183.08,4226.67,4180,4186.67,4190.26,4186.15,4213.85,4183.59,4178.97,4208.21,4184.62,4177.95,792,2051,2054,0,53.3587,
71,0,4182.56,4171.79,4186.67,4217.95,4187.18,4189.74,4193.33,4190.26,4206.15,4193.33,4185.13,4200,4191.79,4191.28,809,2053,2059,0,53.3808,
72,0,4174.87,4168.21,4184.62,4223.08,4183.08,4185.64,4193.33,4181.54,4212.31,4181.54,4180,4202.56,4189.23,4187.18,790,2053,2061,0,53.4028,
73,0,4170.77,4160.51,4176.41,4231.28,4173.85,4183.08,4191.28,4179.49,4217.95,4169.74,4173.33,4208.21,4182.56,4174.36,866,2054,2067,0,53.4249,
74,0,4188.21,4172.82,4183.59,4221.03,4178.46,4186.67,4191.28,4190.77,4209.74,4180,4180,4204.1,4188.21,4186.15,835,2053,2068,0,53.447,
75,0,4200,4191.28,4192.82,4210.77,4188.72,4187.69,4192.82,4193.33,4205.64,4189.23,4189.23,4201.54,4202.56,4207.69,849,2053,2071,0,53.469,
76,0,4196.41,4191.28,4188.21,4216.41,4184.62,4185.64,4191.28,4185.64,4212.82,4179.49,4184.1,4204.1,4197.95,4206.15,846,2053,2070,0,53.4911,
77,0,4198.46,4186.15,4183.08,4221.54,4175.38,4182.56,4189.23,4183.08,4217.44,4171.79,4180,4202.56,4187.69,4199.49,531,2054,2073,0,53.5132,
78,0,4212.31,4196.92,4184.62,4214.36,4176.92,4180.51,4186.67,4186.67,4210.77,4183.59,4190.77,4195.9,4205.13,4220.51,835,2054,2073,0,53.5352,
79,0,4230.77,4212.82,4195.38,4202.56,4183.59,4183.08,4186.67,4191.79,4204.1,4194.36,4204.1,4193.85,4228.21,4245.13,849,2052,2076,0,53.5573,
80,0,4238.46,4217.95,4198.97,4197.95,4187.69,4184.62,4189.74,4193.85,4207.69,4191.28,4203.08,4192.82,4225.64,4246.67,846,2051,2074,0,53.5794,
81,0,4233.85,4211.28,4194.36,4202.56,4185.13,4185.13,4185.13,4184.62,4216.41,4186.15,4196.92,4191.28,4220.51,4242.56,531,2052,2073,0,53.6014,
82,0,4231.79,4206.15,4193.85,4208.21,4181.03,4185.13,4180.51,4177.44,4217.95,4190.26,4201.03,4194.87,4227.18,4247.69,835,2050,2072,0,53.6235,
83,0,4231.79,4204.1,4189.23,4213.85,4180.51,4181.54,4187.18,4190.77,4209.23,4191.28,4204.1,4194.36,4226.67,4248.21,849,2050,2069,0,53.6456,
84,0,4226.15,4202.05,4188.72,4218.46,4179.49,4179.49,4193.85,4198.46,4209.23,4180,4197.44,4191.28,4219.49,4239.49,846,2050,2066,0,53.6676,
85,0,4225.64,4206.15,4191.79,4212.82,4181.54,4179.49,4187.18,4181.03,4214.36,4178.46,4198.97,4194.87,4222.56,4238.46,531,2049,2062,0,53.6897,
86,0,4229.74,4205.64,4191.79,4209.23,4182.56,4180,4175.9,4169.74,4214.87,4187.69,4206.67,4193.33,4227.18,4238.97,835,2044,2058,0,53.7118,
87,0,4220,4191.79,4187.69,4220,4178.46,4181.54,4176.92,4182.56,4210.77,4191.28,4202.56,4193.85,4224.62,4231.79,849,2046,2057,0,53.7338,
88,0,4202.05,4178.46,4174.36,4225.64,4178.97,4183.59,4184.1,4189.74,4208.21,4188.72,4194.36,4205.13,4215.38,4218.97,846,2044,2057,0,53.7559,
89,0,4196.92,4179.49,4175.38,4223.08,4181.54,4185.13,4183.59,4182.56,4210.77,4190.26,4192.31,4207.69,4208.72,4207.18,531,2045,2054,0,53.778,
90,0,4204.1,4187.69,4180.51,4217.95,4180,4182.05,4185.13,4185.64,4211.28,4193.33,4190.77,4205.64,4208.21,4204.62,835,2042,2050,0,53.8,
76,0,4155.38,4169.23,4165.13,4238.97,4165.13,4171.28,4169.74,4156.41,4243.08,4158.46,4160.51,4213.85,4155.38,4155.38,846,2010,2034,0,56.3156,
77,0,4158.97,4168.21,4171.79,4233.85,4166.67,4174.87,4170.77,4165.13,4233.85,4164.1,4165.13,4211.28,4160,4162.56,531,2011,2037,0,56.3377,
78,0,4169.23,4179.49,4175.9,4224.62,4175.38,4181.03,4180,4179.49,4223.08,4178.97,4177.95,4208.21,4168.72,4168.72,835,2009,2037,0,56.3598,
79,0,4166.15,4182.05,4174.36,4225.64,4175.9,4176.92,4184.1,4172.82,4228.21,4177.95,4176.92,4206.67,4166.15,4166.15,849,2009,2040,0,56.3818,
